Date,Open,High,Low,Close,Adj Close,Volume
2023-07-14,1.2699999809265137,1.2899999618530273,1.25,1.25,1.230555534362793,10568000
2023-07-17,1.2599999904632568,1.2699999809265137,1.2400000095367432,1.25,1.230555534362793,11943400
2023-07-18,1.25,1.2899999618530273,1.25,1.25,1.230555534362793,8033400
2023-07-20,1.2599999904632568,1.2999999523162842,1.2599999904632568,1.2899999618530273,1.2699333429336548,14150600
2023-07-21,1.2899999618530273,1.340000033378601,1.2899999618530273,1.309999942779541,1.289622187614441,22003200
2023-07-24,1.3200000524520874,1.3300000429153442,1.2899999618530273,1.2999999523162842,1.2797777652740479,6938400
2023-07-25,1.309999942779541,1.399999976158142,1.309999942779541,1.3600000143051147,1.3388444185256958,30914200
2023-07-26,1.350000023841858,1.399999976158142,1.340000033378601,1.3799999952316284,1.358533263206482,32283700
2023-07-27,1.3799999952316284,1.399999976158142,1.3600000143051147,1.3700000047683716,1.3486888408660889,12693300
2023-07-28,1.3600000143051147,1.3700000047683716,1.3300000429153442,1.3600000143051147,1.3388444185256958,11901700
2023-07-31,1.3600000143051147,1.3899999856948853,1.3600000143051147,1.3600000143051147,1.3388444185256958,14279200
2023-08-01,1.3600000143051147,1.3899999856948853,1.3600000143051147,1.3799999952316284,1.358533263206482,10616300
2023-08-02,1.3799999952316284,1.4700000286102295,1.3799999952316284,1.4500000476837158,1.4274444580078125,42743700
2023-08-03,1.4500000476837158,1.4800000190734863,1.4299999475479126,1.4600000381469727,1.4372888803482056,34406500
2023-08-04,1.4500000476837158,1.4800000190734863,1.440000057220459,1.4800000190734863,1.4569778442382812,11842700
2023-08-07,1.4800000190734863,1.5399999618530273,1.4700000286102295,1.5,1.4766666889190674,18819000
2023-08-08,1.5,1.5499999523162842,1.4800000190734863,1.5499999523162842,1.5258888006210327,23384100
2023-08-09,1.5399999618530273,1.559999942779541,1.4500000476837158,1.5299999713897705,1.5061999559402466,36893500
2023-08-10,1.5099999904632568,1.5399999618530273,1.5,1.5199999809265137,1.4963555335998535,12894900
2023-08-11,1.5099999904632568,1.5299999713897705,1.4900000095367432,1.5199999809265137,1.4963555335998535,10939800
2023-08-14,1.5299999713897705,1.5800000429153442,1.5199999809265137,1.5700000524520874,1.5455777645111084,14994000
2023-08-15,1.5700000524520874,1.659999966621399,1.559999942779541,1.659999966621399,1.6341776847839355,24273000
2023-08-16,1.649999976158142,1.7300000190734863,1.649999976158142,1.7000000476837158,1.673555612564087,20985900
2023-08-17,1.7000000476837158,1.7300000190734863,1.6799999475479126,1.7100000381469727,1.68340003490448,15939700
2023-08-18,1.7000000476837158,1.7000000476837158,1.649999976158142,1.7000000476837158,1.673555612564087,13074500
2023-08-21,1.7200000286102295,1.8799999952316284,1.7200000286102295,1.7999999523162842,1.7719999551773071,56629700
2023-08-22,1.8200000524520874,1.8200000524520874,1.75,1.7799999713897705,1.752311110496521,13729700
2023-08-23,1.7799999713897705,1.809999942779541,1.7599999904632568,1.7599999904632568,1.7326221466064453,13066300
2023-08-24,1.7699999809265137,1.7899999618530273,1.7300000190734863,1.75,1.7227777242660522,11939800
2023-08-25,1.850000023841858,1.9500000476837158,1.7799999713897705,1.8799999952316284,1.8507555723190308,73159000
2023-08-28,1.899999976158142,2.069999933242798,1.899999976158142,2.009999990463257,1.9787333011627197,58624900
2023-08-29,2.0199999809265137,2.1700000762939453,1.9900000095367432,2.1500000953674316,2.116555690765381,42142600
2023-08-30,2.1500000953674316,2.190000057220459,2.069999933242798,2.140000104904175,2.1067111492156982,39077100
2023-09-01,2.140000104904175,2.1600000858306885,2.059999942779541,2.130000114440918,2.0968668460845947,21713100
2023-09-04,2.130000114440918,2.190000057220459,2.059999942779541,2.0799999237060547,2.0476443767547607,26011700
2023-09-05,2.0799999237060547,2.0999999046325684,2.009999990463257,2.0299999713897705,1.9984221458435059,25299000
2023-09-06,2.0399999618530273,2.0899999141693115,2.0199999809265137,2.0899999141693115,2.0574886798858643,25954300
2023-09-07,2.0999999046325684,2.1500000953674316,2.049999952316284,2.0999999046325684,2.067333221435547,21636400
2023-09-08,2.0999999046325684,2.240000009536743,2.0899999141693115,2.130000114440918,2.0968668460845947,43178100
2023-09-11,2.1600000858306885,2.180000066757202,2.0899999141693115,2.109999895095825,2.0771777629852295,14451000
2023-09-12,2.109999895095825,2.140000104904175,2.0399999618530273,2.0799999237060547,2.0476443767547607,21390800
2023-09-13,2.0899999141693115,2.0999999046325684,2.0399999618530273,2.0799999237060547,2.0476443767547607,15572200
2023-09-14,2.069999933242798,2.140000104904175,2.069999933242798,2.0799999237060547,2.0476443767547607,29955500
2023-09-15,2.0899999141693115,2.1700000762939453,2.059999942779541,2.0799999237060547,2.0476443767547607,126127500
2023-09-18,2.0899999141693115,2.180000066757202,2.0899999141693115,2.1600000858306885,2.1263999938964844,35913600
2023-09-19,2.1700000762939453,2.2200000286102295,2.1700000762939453,2.2100000381469727,2.1756222248077393,29916700
2023-09-20,2.2100000381469727,2.240000009536743,2.1500000953674316,2.1600000858306885,2.1263999938964844,22466000
2023-09-21,2.1600000858306885,2.180000066757202,2.0799999237060547,2.109999895095825,2.0771777629852295,15880200
2023-09-22,2.0999999046325684,2.140000104904175,2.0799999237060547,2.109999895095825,2.0771777629852295,18633200
2023-09-25,2.109999895095825,2.1500000953674316,2.0799999237060547,2.0999999046325684,2.067333221435547,11647400
2023-09-26,2.0999999046325684,2.109999895095825,2.0399999618530273,2.059999942779541,2.0279555320739746,15871500
2023-09-27,2.049999952316284,2.069999933242798,1.9900000095367432,2.0399999618530273,2.0082666873931885,23267300
2023-09-29,2.049999952316284,2.049999952316284,1.9800000190734863,2.049999952316284,2.018110990524292,33150400
2023-10-02,2.0399999618530273,2.0399999618530273,1.9800000190734863,1.9800000190734863,1.9492000341415405,12901400
2023-10-03,1.9800000190734863,2.0199999809265137,1.9600000381469727,1.9800000190734863,1.9492000341415405,19134300
2023-10-04,1.9600000381469727,1.9700000286102295,1.8799999952316284,1.9199999570846558,1.890133261680603,27536800
2023-10-05,1.9199999570846558,1.9800000190734863,1.8899999856948853,1.899999976158142,1.870444416999817,19869100
2023-10-06,1.899999976158142,1.9299999475479126,1.8899999856948853,1.899999976158142,1.870444416999817,16266500
2023-10-09,1.899999976158142,2.049999952316284,1.899999976158142,2.0,1.9688888788223267,21151200
2023-10-10,2.0,2.059999942779541,1.9900000095367432,2.0199999809265137,1.9885777235031128,19376000
2023-10-11,2.0399999618530273,2.069999933242798,2.009999990463257,2.0199999809265137,1.9885777235031128,21444200
2023-10-12,2.0299999713897705,2.0899999141693115,2.009999990463257,2.0199999809265137,1.9885777235031128,30895300
2023-10-13,2.0199999809265137,2.0399999618530273,1.9700000286102295,2.0299999713897705,1.9984221458435059,15526900
2023-10-16,2.0199999809265137,2.049999952316284,1.9900000095367432,2.0,1.9688888788223267,8227400
2023-10-17,2.0199999809265137,2.0299999713897705,1.9900000095367432,2.0,1.9688888788223267,11292400
2023-10-18,2.0,2.009999990463257,1.940000057220459,1.9900000095367432,1.9590444564819336,24313600
2023-10-19,1.9500000476837158,2.0,1.940000057220459,1.9600000381469727,1.9295111894607544,13961700
2023-10-20,1.9500000476837158,1.9800000190734863,1.9299999475479126,1.9600000381469727,1.9295111894607544,14888700
2023-10-23,1.940000057220459,1.9800000190734863,1.8600000143051147,1.9500000476837158,1.9196666479110718,24254100
2023-10-24,1.9600000381469727,2.0,1.9199999570846558,2.0,1.9688888788223267,24361100
2023-10-25,2.0,2.049999952316284,1.9800000190734863,2.0,1.9688888788223267,20482700
2023-10-26,1.9900000095367432,2.049999952316284,1.9900000095367432,2.0399999618530273,2.0082666873931885,11653200
2023-10-27,2.049999952316284,2.140000104904175,2.0399999618530273,2.0999999046325684,2.067333221435547,32902500
2023-10-30,2.0999999046325684,2.0999999046325684,2.0399999618530273,2.049999952316284,2.018110990524292,10312700
2023-10-31,2.069999933242798,2.119999885559082,2.049999952316284,2.109999895095825,2.0771777629852295,18339000
2023-11-01,2.109999895095825,2.2100000381469727,2.069999933242798,2.180000066757202,2.1460888385772705,25954400
2023-11-02,2.180000066757202,2.3299999237060547,2.140000104904175,2.2899999618530273,2.254377841949463,51145100
2023-11-03,2.299999952316284,2.3299999237060547,2.2699999809265137,2.2799999713897705,2.2445333003997803,17162100
2023-11-06,2.2899999618530273,2.319999933242798,2.259999990463257,2.2699999809265137,2.2346887588500977,28397200
2023-11-07,2.2699999809265137,2.319999933242798,2.259999990463257,2.2899999618530273,2.254377841949463,17254100
2023-11-08,2.2899999618530273,2.299999952316284,2.2100000381469727,2.25,2.2149999141693115,19708600
2023-11-09,2.2300000190734863,2.2699999809265137,2.180000066757202,2.259999990463257,2.259999990463257,17027700
2023-11-10,2.259999990463257,2.259999990463257,2.200000047683716,2.200000047683716,2.200000047683716,8152900
2023-11-14,2.200000047683716,2.2799999713897705,2.190000057220459,2.259999990463257,2.259999990463257,10459700
2023-11-15,2.259999990463257,2.299999952316284,2.25,2.2899999618530273,2.2899999618530273,17797700
2023-11-16,2.2899999618530273,2.359999895095825,2.2799999713897705,2.359999895095825,2.359999895095825,19685300
2023-11-17,2.359999895095825,2.4000000953674316,2.359999895095825,2.390000104904175,2.390000104904175,18349000
2023-11-20,2.4000000953674316,2.4100000858306885,2.3499999046325684,2.359999895095825,2.359999895095825,9412700
2023-11-21,2.359999895095825,2.380000114440918,2.309999942779541,2.359999895095825,2.359999895095825,14671200
2023-11-22,2.359999895095825,2.359999895095825,2.2799999713897705,2.299999952316284,2.299999952316284,13115800
2023-11-23,2.299999952316284,2.299999952316284,2.2300000190734863,2.299999952316284,2.299999952316284,20761300
2023-11-24,2.3499999046325684,2.4000000953674316,2.2799999713897705,2.2799999713897705,2.2799999713897705,46111200
2023-11-27,2.2799999713897705,2.3399999141693115,2.240000009536743,2.299999952316284,2.299999952316284,19964500
2023-11-28,2.299999952316284,2.3299999237060547,2.2799999713897705,2.309999942779541,2.309999942779541,16188200
2023-11-29,2.309999942779541,2.380000114440918,2.299999952316284,2.3499999046325684,2.3499999046325684,23573700
2023-11-30,2.359999895095825,2.380000114440918,2.299999952316284,2.369999885559082,2.369999885559082,28525900
2023-12-01,2.369999885559082,2.369999885559082,2.2799999713897705,2.2799999713897705,2.2799999713897705,14664500
2023-12-04,2.2799999713897705,2.2799999713897705,2.1600000858306885,2.240000009536743,2.240000009536743,18157400
2023-12-05,2.240000009536743,2.2799999713897705,2.240000009536743,2.25,2.25,19537500
2023-12-06,2.25,2.2799999713897705,2.240000009536743,2.259999990463257,2.259999990463257,22055100
2023-12-07,2.259999990463257,2.2799999713897705,2.240000009536743,2.2699999809265137,2.2699999809265137,13534900
2023-12-08,2.2799999713897705,2.440000057220459,2.259999990463257,2.4200000762939453,2.4200000762939453,43766900
2023-12-11,2.490000009536743,2.569999933242798,2.3499999046325684,2.509999990463257,2.509999990463257,102788200
2023-12-12,2.509999990463257,2.5899999141693115,2.450000047683716,2.4600000381469727,2.4600000381469727,32970400
2023-12-13,2.450000047683716,2.490000009536743,2.4000000953674316,2.4000000953674316,2.4000000953674316,27948600
2023-12-14,2.4200000762939453,2.450000047683716,2.4100000858306885,2.450000047683716,2.450000047683716,22562100
2023-12-15,2.450000047683716,2.4800000190734863,2.4200000762939453,2.4600000381469727,2.4600000381469727,23609900
2023-12-18,2.4600000381469727,2.5399999618530273,2.4200000762939453,2.4200000762939453,2.4200000762939453,28378900
2023-12-19,2.430000066757202,2.5199999809265137,2.430000066757202,2.509999990463257,2.509999990463257,19901900
2023-12-20,2.509999990463257,2.549999952316284,2.4800000190734863,2.5299999713897705,2.5299999713897705,14908700
2023-12-21,2.5,2.5399999618530273,2.4600000381469727,2.4800000190734863,2.4800000190734863,22879400
2023-12-22,2.5,2.509999990463257,2.4800000190734863,2.509999990463257,2.509999990463257,14104100
2023-12-26,2.509999990463257,2.5199999809265137,2.4700000286102295,2.5,2.5,11835300
2023-12-27,2.5,2.559999942779541,2.490000009536743,2.5299999713897705,2.5299999713897705,17032000
2023-12-28,2.5399999618530273,2.549999952316284,2.509999990463257,2.5399999618530273,2.5399999618530273,11265200
2023-12-29,2.5399999618530273,2.5999999046325684,2.5199999809265137,2.5399999618530273,2.5399999618530273,21301200
2024-01-02,2.549999952316284,2.5799999237060547,2.5,2.569999933242798,2.569999933242798,13335000
2024-01-03,2.569999933242798,2.819999933242798,2.559999942779541,2.799999952316284,2.799999952316284,44583800
2024-01-04,2.809999942779541,3.0999999046325684,2.799999952316284,3.0,3.0,76808300
2024-01-05,3.009999990463257,3.2300000190734863,3.0,3.2200000286102295,3.2200000286102295,74372100
2024-01-08,3.25,3.509999990463257,3.2300000190734863,3.440000057220459,3.440000057220459,89301900
2024-01-09,3.4600000381469727,3.559999942779541,3.3299999237060547,3.4000000953674316,3.4000000953674316,75747900
2024-01-10,3.4000000953674316,3.4200000762939453,3.2799999713897705,3.380000114440918,3.380000114440918,51050300
2024-01-11,3.380000114440918,3.450000047683716,3.3299999237060547,3.369999885559082,3.369999885559082,39748200
2024-01-12,3.359999895095825,3.680000066757202,3.3499999046325684,3.680000066757202,3.680000066757202,71535300
2024-01-15,3.700000047683716,3.869999885559082,3.609999895095825,3.8299999237060547,3.8299999237060547,51208200
2024-01-16,3.809999942779541,3.9100000858306885,3.490000009536743,3.6500000953674316,3.6500000953674316,71415900
2024-01-17,3.640000104904175,3.7899999618530273,3.559999942779541,3.7799999713897705,3.7799999713897705,45039300
2024-01-18,3.7899999618530273,3.7899999618530273,3.5299999713897705,3.569999933242798,3.569999933242798,56645800
2024-01-19,3.5799999237060547,3.630000114440918,3.5,3.609999895095825,3.609999895095825,40207200
2024-01-22,3.640000104904175,3.819999933242798,3.640000104904175,3.799999952316284,3.799999952316284,38531100
2024-01-23,3.799999952316284,3.8399999141693115,3.7200000286102295,3.75,3.75,29067500
2024-01-24,3.799999952316284,3.990000009536743,3.7799999713897705,3.9100000858306885,3.9100000858306885,50578700
2024-01-26,3.9700000286102295,4.03000020980835,3.9000000953674316,3.9700000286102295,3.9700000286102295,40771100
2024-01-29,3.990000009536743,3.990000009536743,3.8299999237060547,3.950000047683716,3.950000047683716,32672300
2024-01-30,4.019999980926514,4.21999979019165,3.990000009536743,4.199999809265137,4.199999809265137,62780500
2024-01-31,4.179999828338623,4.21999979019165,4.090000152587891,4.110000133514404,4.110000133514404,34670800
2024-02-02,4.119999885559082,4.239999771118164,3.9200000762939453,3.940000057220459,3.940000057220459,69873900
2024-02-05,3.9800000190734863,3.990000009536743,3.700000047683716,3.740000009536743,3.740000009536743,51674200
2024-02-06,3.7200000286102295,3.9100000858306885,3.7100000381469727,3.869999885559082,3.869999885559082,39623400
2024-02-07,3.8499999046325684,4.050000190734863,3.8399999141693115,4.039999961853027,4.039999961853027,45546300
2024-02-08,4.03000020980835,4.150000095367432,4.0,4.0,4.0,28936700
2024-02-09,4.0,4.079999923706055,3.890000104904175,4.050000190734863,4.050000190734863,14349200
2024-02-13,4.059999942779541,4.110000133514404,3.9200000762939453,3.9800000190734863,3.9800000190734863,28735700
2024-02-14,3.9700000286102295,4.019999980926514,3.9100000858306885,3.9600000381469727,3.9600000381469727,32928500
2024-02-15,3.9700000286102295,4.099999904632568,3.930000066757202,3.930000066757202,3.930000066757202,35353500
2024-02-16,3.9600000381469727,3.9800000190734863,3.799999952316284,3.819999933242798,3.819999933242798,30435400
2024-02-19,3.8299999237060547,3.859999895095825,3.700000047683716,3.799999952316284,3.799999952316284,36193900
2024-02-20,3.799999952316284,3.940000057220459,3.7799999713897705,3.9200000762939453,3.9200000762939453,27619500
2024-02-21,3.930000066757202,3.9700000286102295,3.819999933242798,3.9000000953674316,3.9000000953674316,39117600
2024-02-22,3.9000000953674316,3.9200000762939453,3.7799999713897705,3.7799999713897705,3.7799999713897705,34585000
2024-02-23,3.890000104904175,4.139999866485596,3.8399999141693115,4.019999980926514,4.019999980926514,74506400
2024-02-26,4.03000020980835,4.150000095367432,3.9600000381469727,4.059999942779541,4.059999942779541,66863900
2024-02-27,4.079999923706055,4.190000057220459,4.070000171661377,4.150000095367432,4.150000095367432,47687600
